任务编号：74     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：74MB     
任务编号：75     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：75MB     
任务编号：76     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：76MB     
任务编号：77     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：77MB     
任务编号：78     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：78MB     
任务编号：79     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：79MB     
任务编号：80     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：80MB     
任务编号：81     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：81MB     
任务编号：82     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：82MB     
任务编号：83     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：83MB     
任务编号：84     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：84MB     
任务编号：85     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：85MB     
任务编号：86     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：86MB     
任务编号：87     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：87MB     
任务编号：88     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：88MB     
任务编号：89     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：89MB     
任务编号：90     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：90MB     
任务编号：91     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：91MB     
任务编号：92     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：92MB     
任务编号：93     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：93MB     
任务编号：94     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：94MB     
任务编号：95     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：95MB     
任务编号：96     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：96MB     
任务编号：97     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：97MB     
任务编号：98     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：98MB     
任务编号：99     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：99MB     
任务编号：100     输出时间：00:13:14     文件名称：css     本地文件路径：c:xiaoxiao     输出文件路径c:xiaoxiao     传输方向：NRS->CVS     传输方式：FTP     精度：XXXXX     输出类型：NRST100001     文件大小：100MB     
